id,name,definition,synonyms,mms_code,cn_name,chapter,source,dermo_id,doid_id,orpha_codes,rsdb_id,snomed,omim,umls,mesh,genes,num_hpo,image_count,num_synonyms,has_def,is_leaf
hpo:HP:0000953,Hyperpigmentation of the skin,A darkening of the skin related to an increase in melanin production and deposition.,Cutaneous hyperpigmentation | Hyperpigmented lesion | Increased skin pigmentation | Melanoderma | Melanodermia | Patchy darkened skin | Skin hyperpigmentation,,,HPO,hpo,,,ORPHA:79375,,,,,,,0,0,7,True,False
hpo:HP:0025432,Acanthoma,"A benign epithelial skin tumor manifesting as a slightly elevated circular plaque or nodule with a red, pink or brown color and a diameter up to 22 mm.",,,,HPO,hpo,,,,,,,,,,0,7,0,True,True
hpo:HP:0030254,Nail bed hemorrhage,Small areas of bleeding (hemorrhage) under the fingernail or toenail.,Nail bed haemorrhage,,,HPO,hpo,,,,,,,,,,0,0,1,True,True
hpo:HP:0031454,Apocrine hidrocystoma,A cystic lesions that forms a benign tumor of an apocrine sweat gland.,,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0002208,Coarse hair,Hair shafts are rough in texture.,Coarse hair | Coarse hair texture | Rough hair texture,,,HPO,hpo,,,,,,,,,,0,0,3,True,True
hpo:HP:0008407,Hyperconvex thumb nails,,Tightly curved thumb nail,,,HPO,hpo,,,,,,,,,,0,0,1,False,True
hpo:HP:0002234,Early balding,Loss of scalp hair at an earlier than normal age.,Early balding,,,HPO,hpo,,,,,,,,,,0,0,1,True,True
hpo:HP:0100585,Telangiectasia of the skin,"Presence of small, permanently dilated blood vessels near the surface of the skin, visible as small focal red lesions.",Teleangiectasia of the skin,,,HPO,hpo,,,,,,,,,,0,0,1,True,False
hpo:HP:0004471,Aplasia cutis congenita over the scalp vertex,"A developmental defect resulting in the congenital absence of skin on the scalp vertex, often just lateral to the midline.",Absent cutis congenita of vertex | Aplasia cutis congenita of vertex,,,HPO,hpo,,,,,,,,,,0,0,2,True,False
hpo:HP:0034426,Chromhidrosis,Secretion of colored sweat.,,,,HPO,hpo,,,,618,,,,,,0,7,0,True,True
hpo:HP:0010816,Epidermal nevus,Epidermal naevi are due to an overgrowth of the epidermis and may be present at birth (50%) or develop during childhood.,Epidermal nevi | nonepidermolytic keratinocytic nevus,,,HPO,hpo,,DOID:0111162,,,,162900,,C580062,,0,547,2,True,False
hpo:HP:0030808,Ragged cuticle,"The cuticle (properly known as the eponychium, or the medial nail fold or the proximal nail fold), is the thickened layer of skin surrounding fingernails and toenails. Its function is to protect the area between the nail and epidermis from exposure to bacteria. This term refers to the presence of and irregular edge or outline of the cuticle.",,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0007573,Late onset atopic dermatitis,"A form of atopic dermatitis with onset in adulthood characterized by atopic red face, chronic lichenified eczema on the trunk, subacute or psoriasiform dermatitis.",Late onset baby eczema,,,HPO,hpo,,,,,,,,,,0,0,1,True,True
hpo:HP:0025081,Darier's sign,"A skin change elicited by briskly rubbing the skin lesion in urticaria pigmentosa (UP), whereby the area begins to itch and becomes raised and surrounded by erythema. Unlike other forms of dermatographism, Darier's sign refers to urtication that is limited to the UP involved areas and, as in this case, spares the skin unaffected by UP.",,,,HPO,hpo,,,,,,,,,,0,6,0,True,True
hpo:HP:0010488,Aplasia/Hypoplasia of the palmar creases,Absence or underdevelopment of the palmar creases.,Absent/small palm crease | Absent/underdeveloped palm crease,,,HPO,hpo,,,,,,,,,,0,0,2,True,False
hpo:HP:0001067,Neurofibroma,"A benign peripheral nerve sheath tumor that generally appears as a soft, skin-colored papule or small subcutaneous nodule. Individuals with neurofibromatosis can have numerous neurofibromas.",multiple neurofibromas | Neurofibromata | Neurofibromatosis,,,HPO,hpo,,,,,,,,,,0,622,3,True,False
hpo:HP:0002553,Highly arched eyebrow,"Increased height of the central portion of the eyebrow, forming a crescent, semicircular, or inverted U shape.","Arched eyebrows | Bowed and upward slanting eyebrows | Broad, arched eyebrows | High arched eyebrows | High, rounded eyebrows | High-arched eyebrows | Highly arched eyebrow | Thick, flared eyebrows",,,HPO,hpo,,,,,,,,,,0,0,8,True,True
hpo:HP:0008402,Ridged fingernail,"Longitudinal, linear prominences in the fingernail plate.",Longitudinally grooved fingernails | Ridged fingernail | Ridged fingernails,,,HPO,hpo,,,,,,,,,,0,0,3,True,True
hpo:HP:0007412,Macular hyperpigmented dermopathy,,,,,HPO,hpo,,,,,,,,,,0,0,0,False,True
hpo:HP:0032470,Monilethrix,"The hair shaft has a beaded appearance due to the presence of elliptical nodes that have the diameter of normal hair and are medullated, regularly separated by internodes that are narrow, devoid of medulla and are the site of fracture.",,,,HPO,hpo,,,ORPHA:573,338,,158000,C0546966,D056734,,34,15,0,True,True
hpo:HP:0007410,Palmoplantar hyperhidrosis,An abnormally increased perspiration on palms and soles.,Excessive sweating of palms and soles | Hyperhidrosis of palms and soles,,,HPO,hpo,,,,,,,,,,0,0,2,True,True
hpo:HP:0045018,Partial duplication of eyebrows,,Partial double eyebrow | Partial duplication of eyebrows,,,HPO,hpo,,,,,,,,,,0,0,2,False,True
hpo:HP:0007451,Ipsilateral lack of facial sweating,Inability to sweat on the same side of the face that is affected by ptosis and miosis. This is a feature of Horner syndrome.,,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0003717,Minimal subcutaneous fat,,Minimal fat below the skin,,,HPO,hpo,,,,,,,,,,0,0,1,False,False
hpo:HP:0007465,Honeycomb palmoplantar hyperkeratosis,Abnormal thickening of the skin on the palms and soles with an honeycomb pattern.,,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0000349,Widow's peak,Frontal hairline with bilateral arcs to a low point in the midline of the forehead.,Hairline peak | Hairline point | Pointed frontal hairline | Pointed hairline at front of head | V-shaped frontal hairline | Widow's peak,,,HPO,hpo,,,,,,,,,,0,0,6,True,True
hpo:HP:0034999,Intracellular accumulation of collagen VII,"Collagen VII is the major molecular constituent of anchoring fibrils in the skin. Collagen VII is synthesized as three identical pro-alpha1(VII) polypeptide chains, which are hydroxylated and glycosylated in a coordinated manner and then fold into triple-helical procollagen VII in the endoplasmic reticulum (ER). Mature collagen VII undergoes a multistep fibril polymerization process to form the anchoring fibrils. Mutant pro-alpha1(VII) polypeptide chains or procollagen VII molecules do not pass ",,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0025529,Hyperpigmented nodule,A nodule of the skin that exhibits an increased amount of pigmentation.,,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0100870,Plantar telangiectasia,Telangiectases (small dilated blood vessels) located on the skin of sole of foot.,Plantar teleangiectasia | Telangiectases of soles | Teleangiectases of soles,,,HPO,hpo,,,,,,,,,,0,0,3,True,True
hpo:HP:0034576,Reduced epidermal bullous pemphigoid antigen 1 protein expression,Lower than normal amount of bullous pemphigoid antigen 1 (BP230) in the epidermis.,Skin biopsy: BPAG1-e antibody staining abnormal or absent,,,HPO,hpo,,,,,,,,,,0,0,1,True,True
hpo:HP:0007606,Multiple cutaneous malignancies,,,,,HPO,hpo,,,,,,,,,,0,0,0,False,True
hpo:HP:0001003,Multiple lentigines,"Presence of an unusually high number of lentigines (singular: lentigo), which are flat, tan to brown oval spots.",Liver spots,,,HPO,hpo,,,,,,,,,,0,2,1,True,True
hpo:HP:0030331,Impaired stimulus-induced skin wrinkling,A reduced ability of the skin of the fingertips to wrinkle when exposed to stimuli such as soaking in water or application of EMLA cream (the fingertip remains smooth).,,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0034400,Circumferential skin creases on extremities,Ringed creases of the skin of the extremities related to folding of excess skin.,,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0031540,Linear IgG deposits along the epidermal basement membrane zone,Presence of IgG antibodies in the dermoepidermal junction that are distributed in a linear pattern. This feature can be appreciated by immunofluorescence microscopy.,,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0034573,Abnormal epidermal protein expression,,,,,HPO,hpo,,,,,,,,,,0,0,0,False,False
hpo:HP:6000090,Dermal flame figures,"Flame-figures are composed of a central part consisting of collagen fibers and eosinophilic granules, surrounded by a histiocytic and eosinophilic infiltrate. Subsequently, eosinophils tend to disappear and are replaced by phagocytic granulomas, consisting of histiocytes and sometimes giant cells, around the flame figures.",,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0000971,Abnormal sweat gland morphology,Any structural abnormality of the sweat gland.,Abnormalities of sweating | Abnormality of the sweat gland | Sweat gland disease,,,HPO,hpo,,,,,,,,,,0,0,3,True,False
hpo:HP:0034366,Fracture blister,"Fracture blister is a type of blister that forms following acute bone fractures, typically near the ankle, wrist elbow or foot, where skin adheres tightly to bone with little subcutaneous fat cushioning. The blister that results resembles that of a second degree burn.",,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0007483,Depigmentation/hyperpigmentation of skin,,,,,HPO,hpo,,,,,,,,,,0,0,0,False,True
hpo:HP:0001039,Atheroeruptive xanthoma,,,,,HPO,hpo,,,,,,,,,,0,0,0,False,True
hpo:HP:0002165,Nail pterygium,Inward advance of skin over the nail plate.,Nail pterygium | Pterygium of nails,,,HPO,hpo,,,,,,,,,,0,0,2,True,True
hpo:HP:0010765,Palmar hyperkeratosis,Abnormal thickening of the skin localized to the palm of the hand.,,,,HPO,hpo,,,,,,,,,,0,0,0,True,False
hpo:HP:0007603,Freckles in sun-exposed areas,,Freckles in sun-exposed areas,,,HPO,hpo,,,,,,,,,,0,0,1,False,True
hpo:HP:0031292,Cutaneous abscess,A circumscribed area of pus or necrotic debris in the skin (within the epidermis or dermis).,Skin abscess,,,HPO,hpo,,,,,,,,,,0,0,1,True,False
hpo:HP:0011312,Fused nails,"A nail plate that has a longitudinal separation with partially separated nails, each with a separate lateral radius of curvature.",Fused nails,,,HPO,hpo,,,,,,,,,,0,0,1,True,True
hpo:HP:0025383,Dorsocervical fat pad,An area of fat accumulation at the back of the neck in the form of a hump.,Buffalo hump,,,HPO,hpo,,,,,,,,,,0,0,1,True,True
hpo:HP:0007501,Streaks of hyperkeratosis along each finger onto the palm,,,,,HPO,hpo,,,,,,,,,,0,0,0,False,True
hpo:HP:0008065,Aplasia/Hypoplasia of the skin,,Absent/small skin | Absent/underdeveloped skin,,,HPO,hpo,,,,,,,,,,0,0,2,False,False
hpo:HP:0030817,Beaked nails,"Severe nail curvature, causing the tip of the nail to point downwards with respect to the axis of the finger. Beaked nails are caused by resorption of the distal digit.",,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0000952,Jaundice,"Yellow pigmentation of the skin due to bilirubin, which in turn is the result of increased bilirubin concentration in the bloodstream.",Icterus | Jaundice | Yellow skin | Yellowing of the skin,,,HPO,hpo,,,,,,,,,,0,10,4,True,False
hpo:HP:0007397,Axillary apocrine gland hypoplasia,Developmental hypoplasia of the apocrine sweat glands in the region of the axilla.,,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0011298,Prominent digit pad,A soft tissue prominence of the ventral aspects of the fingertips or toe tips.,Prominent digit pad,,,HPO,hpo,,,,,,,,,,0,0,1,True,False
hpo:HP:0007733,Laterally curved eyebrow,,,,,HPO,hpo,,,,,,,,,,0,0,0,False,True
hpo:HP:0025105,Nevus anemicus,A congenital skin lesion characterized by irregular hypopigmented macules that coalesce to form plaques and occur particularly on the chest. It is generally present at birth or develops in the first days of life. It is more common in females. Diagnosis is confirmed by applying gentle friction to the lesion and the surrounding skin and checking that the erythema produced in the healthy skin does not appear in the hypopigmented lesion. This pale macule becomes more conspicuous when the lesion and ,Naevus anaemicus,,,HPO,hpo,,,,,,,,,,0,0,1,True,True
hpo:HP:0005328,Progeroid facial appearance,"A degree of wrinkling of the facial skin that is more than expected for the age of the individual, leading to a prematurely aged appearance.",Aged facial appearance | Premature aged appearance | Prematurely aged face | Prematurely aged facial appearance | Wizened face,,,HPO,hpo,,,,,,,,,,0,0,5,True,True
hpo:HP:0011354,Generalized abnormality of skin,An abnormality of the skin that is not localized to any one particular region.,Generalised abnormality of skin | Generalized abnormality of skin,,,HPO,hpo,,,,,,,,,,0,0,2,True,False
hpo:HP:0001029,Poikiloderma,"Poikiloderma refers to a patch of skin with (1) reticulated hypopigmentation and hyperpigmentation, (2) wrinkling secondary to epidermal atrophy, and (3) telangiectasias.",,,,HPO,hpo,,,,,,,,,,0,150,0,True,False
hpo:HP:0030805,Absent lunula,Lack of the lunula at the base of a nail. The lunula is the crescent-shaped whitish area of the bed of a fingernail or toenail.,Absent lunulae | Lunula absent | Lunulae absent,,,HPO,hpo,,,,,,,,,,0,0,3,True,True
hpo:HP:0031045,Acral blistering,Bullae (defined as fluid-filled blisters more than 5 mm in diameter with thin walls) of the skin with an acral distribution (affecting peripheral regions such as hands and feet).,,,,HPO,hpo,,,,,,,,,,0,0,0,True,True
hpo:HP:0033697,Vesicular eruption,"A type of acute-onset skin rash characterized by multiple vesicles, which are circumscribed, fluid-containing, epidermal elevation generally considered less than 10mm in diameter at the widest point. The fluid contained in a vesicle may be clear, serous, or hemorrhagic.",,,,HPO,hpo,,,,,,,,,,0,6,0,True,False
hpo:HP:0007549,Desquamation of skin soon after birth,,,,,HPO,hpo,,,,,,,,,,0,0,0,False,True
hpo:HP:0030899,Pruritis on hand,Pruritus is an itch or a sensation that makes a person want to scratch. This term refers to an abnormally increased sensation of itching over the skin of the hand.,,,,HPO,hpo,,,,,,,,,,0,0,0,True,False
hpo:HP:0005593,"Macular hypopigmented whorls, streaks, and patches",,,,,HPO,hpo,,,,,,,,,,0,0,0,False,True
hpo:HP:6001021,Subcutaneous emphysema,"Skin emphysema/Subcutaneous emphysema occurs when gas or air accumulates and seeps under the skin, where normally no gas should be present. While the presence of air in subcutaneous or mediastinal tissue is not dangerous in itself, prompt recognition of the underlying cause is essential.",Skin emphysema,,,HPO,hpo,,,,,,,,,,0,9,1,True,True
hpo:HP:0032226,Abnormal sebaceous gland morphology,Any structural anomaly of the sebaceous glands.,,,,HPO,hpo,,,,,,,,,,0,0,0,True,False
hpo:HP:0033700,Papulovesicular eruption,"An acute onset rash characterized by by multiple vesicles, which are circumscribed, fluid-containing, epidermal elevations with a diameter less than 10mm at the widest point, and by multiple papules, which are circumscribed, solid epidermal elevations with no visible fluid with a diameter less than 10mm at the widest point.",Papulo-vesicular eruption,,,HPO,hpo,,,,,,,,,,0,0,1,True,True
hpo:HP:0001046,Intermittent jaundice,"Jaundice that is sometimes present, sometimes not.",Intermittent icterus | Intermittent yellow skin | Intermittent yellowing of skin,,,HPO,hpo,,,,,,,,,,0,0,3,True,True
hpo:HP:0030900,Pruritus on foot,Pruritus is an itch or a sensation that makes a person want to scratch. This term refers to an abnormally increased sensation of itching over the skin of the foot.,Itchy feet | Itchy foot,,,HPO,hpo,,,,,,,,,,0,0,2,True,True
hpo:HP:0012746,Thin toenail,Toenail that appears thin when viewed on end.,Thin toenail | Thin toenails,,,HPO,hpo,,,,,,,,,,0,0,2,True,True
hpo:HP:0002555,Absent pubic hair,Absence of pubic hair.,Absent pubic hair,,,HPO,hpo,,,,,,,,,,0,0,1,True,True
hpo:HP:0034579,Reduced epidermal integrin alpha6beta4 protein expression,,Skin biopsy: integrin alpha6beta4 antibody staining abnormal or absent,,,HPO,hpo,,,,,,,,,,0,0,1,False,True
hpo:HP:0001070,Mottled pigmentation,Patchy and irregular skin pigmentation.,Mottled skin coloring | Mottled skin colouring | Stippled pigmentation,,,HPO,hpo,,,,,,,,,,0,9,3,True,False
